id,name,slug,url,description,emails,email,phone,address,contacts_raw,categories,socials,website,instagram,facebook,twitter,linkedin
71fc1eff-6241-4410-8c4d-e45bb75598bc,Association for Women in Sports Media at Michigan State University,msuawsm,https://msu.campuslabs.com/engage/organization/msuawsm,"AWSM @ MSU is open to all students, regardless of gender identity and area of study. Our purpose is to support women in the sports media industry, both on and off campus. We prepare our members for success by hosting regular meetings that feature guest speakers, informational workshops and bonding opportunities with one another. Contact Information Address 404 Wilson Rd East Lansing, MI 48823 USA Contact Email E: awsm.michiganstate1855@gmail.com",awsm.michiganstate1855@gmail.com,awsm.michiganstate1855@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/msu_awsm/"", ""facebook"": ""https://www.facebook.com/AWSMatMichiganState/"", ""twitter"": ""https://twitter.com/msu_awsm"", ""linkedin"": ""https://www.linkedin.com/company/michigan-state-chapter-of-the-association-for-women-in-sports-media/?viewAsMember=true"", ""website"": ""https://awsmmichiganstate.weebly.com/""}",https://awsmmichiganstate.weebly.com/,https://www.instagram.com/msu_awsm/,https://www.facebook.com/AWSMatMichiganState/,https://twitter.com/msu_awsm,https://www.linkedin.com/company/michigan-state-chapter-of-the-association-for-women-in-sports-media/?viewAsMember=true
81697db7-5c6e-4087-a278-19c36942499c,Black Alumni Student Scholarship Group,msuba,https://msu.campuslabs.com/engage/organization/msuba,Contact Information Address Contact Email E: Scholarship@msuba.org,Scholarship@msuba.org,Scholarship@msuba.org,2023-2024,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msuba/contact""}",https://msu.campuslabs.com/engage/organization/msuba/contact,,,,
4bf55cf1-0dea-4688-a4f9-9a94cae3c313,"Ballet, MSU",msuballet,https://msu.campuslabs.com/engage/organization/msuballet,"The MSU Ballet Club is a relaxed club that wants to support group fitness! We have classes for all levels of dancers or non-dancers, from ballet and jazz to yoga and conditioning. We also put together a performance each semester for students who wish to perform or showcase their choreography. We have no fees, auditions, or dress codes! All MSU undergraduate and graduate students are welcome! Please check out our selection of classes on our website! Contact Information Address Contact Email E: rso.balletatmsu@msu.edu",rso.balletatmsu@msu.edu,rso.balletatmsu@msu.edu,,,,,"{""instagram"": ""https://www.instagram.com/msu.ballet/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://balletatmsu.wixsite.com/msu-ballet""}",https://balletatmsu.wixsite.com/msu-ballet,https://www.instagram.com/msu.ballet/,,,
ef198ecb-c7bd-4e50-aeed-a93b95ab1d63,"Ballroom Dance Team, MSU",msubdt,https://msu.campuslabs.com/engage/organization/msubdt,"See our YouTube channel Main objective: To facilitate a culture of competitive ballroom dancers. -The MSU Ballroom Dance Team will provide ongoing and extensive knowledge of Ballroom and Latin dance to enable dancers to achieve a competitive level of proficiency that is reinforced through competition. -MSUBDT will provide all members with the necessary tools and resources to compete at various amateur and collegiate competitions, throughout the Midwest, at varying levels of difficulty, throughout the academic year. These competitions are to showcase advancement in skill, performance ability, the bond between two dance partners, and to create an overall image of this team. -MSUBDT strives to bring students and community members together to experience the growing sport of ballroom dance in a positive, social, interactive environment through continued community interaction and support. -MSUBDT will work to better the communities around MSU, as well as the campus of MSU, by providing a service, volunteering, and bringing community members and students together to better understand one another through the art of dance. Contact Information Address Contact Email E: ballroom@msu.edu",ballroom@msu.edu,ballroom@msu.edu,,,,,"{""instagram"": ""https://instagram.com/msuballroom?igshid=erni33ojhf12"", ""facebook"": ""https://www.facebook.com/groups/187513984610759/?ref=share"", ""twitter"": null, ""linkedin"": null, ""website"": ""https://msuballroomdancete.wixsite.com/msuballroom/""}",https://msuballroomdancete.wixsite.com/msuballroom/,https://instagram.com/msuballroom?igshid=erni33ojhf12,https://www.facebook.com/groups/187513984610759/?ref=share,,
fd89706e-df8a-4f5a-8809-d67694604b9f,Alpha Phi Omega,msubetabeta,https://msu.campuslabs.com/engage/organization/msubetabeta,"Alpha Phi Omega is a gender inclusive non-greek nationally recognized community service fraternity. We offer many service events throughout the week, as well as social events where you can get to know other people in the fraternity. We meet every Sunday at 6:30pm in the Business College. We welcome all students, feel free to stop by! http://www.msubetabeta.com Contact Information Address Contact Email E: apo@msu.edu",apo@msu.edu,apo@msu.edu,,,,,"{""instagram"": ""https://www.instagram.com/apo_betabeta/"", ""facebook"": ""https://www.facebook.com/groups/171244176324302"", ""twitter"": null, ""linkedin"": ""https://www.linkedin.com/groups/14423431/"", ""website"": ""http://www.msubetabeta.com""}",http://www.msubetabeta.com,https://www.instagram.com/apo_betabeta/,https://www.facebook.com/groups/171244176324302,,https://www.linkedin.com/groups/14423431/
e97f7836-fcb3-411c-a5a2-b2a206f9db85,Birding Club,msubirding,https://msu.campuslabs.com/engage/organization/msubirding,"The purpose of this organization shall be to provide educational activities for its members through a variety of field trips, meetings, guest speakers, and community outreach events. Join our Discord! https://discord.gg/W3RNXyHQQc Contact Information Address Contact Email E: fedorow3@msu.edu",fedorow3@msu.edu,fedorow3@msu.edu,,,,,"{""instagram"": ""https://www.instagram.com/msubirdingclub/"", ""facebook"": ""http://www.facebook.com/groups/msubirdingclub"", ""twitter"": ""https://twitter.com/msubirdingclub"", ""linkedin"": null, ""website"": ""https://linktr.ee/msubirdingclub""}",https://linktr.ee/msubirdingclub,https://www.instagram.com/msubirdingclub/,http://www.facebook.com/groups/msubirdingclub,https://twitter.com/msubirdingclub,
adca3e03-4c19-4ecd-854d-b9d50431d932,Book Club,msubookclub,https://msu.campuslabs.com/engage/organization/msubookclub,"Join our relaxed book club where we meet every two weeks to discuss our latest reads. We keep it simple: each month, members toss out book suggestions, and we vote on the next one to dive into. With fun social events and activities, everyone is welcome! Whether you're a bookworm or just looking to join a friendly group of readers, we'd love to have you join us for lively discussions and good company. See you at our next meeting! Contact Information Address 361 Physics Rd East Lansing, MI 48825 United States Contact Email E: gabirayyy@gmail.com Phone Number P: 7349049588",gabirayyy@gmail.com,gabirayyy@gmail.com,7349049588,,,,"{""instagram"": ""https://www.instagram.com/msu.book.club/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""http://msubookclub.org""}",http://msubookclub.org,https://www.instagram.com/msu.book.club/,,,
e5b9917e-1dcf-40b2-b841-829bb140d35e,"Bridges, MSU",msubridges,https://msu.campuslabs.com/engage/organization/msubridges,"MSU Bridges seeks to provide opportunities for MSU students to tutor MSU staff in English and workplace skills in collaboration with REHS, Case Hall, and MSU faculty. The goal is for the staff to feel more confident in their English and workplace skills and for MSU students to learn from the MSU staff as well through their interactions. Contact Information Address 720 Elm St East Lansing, MI 48823 United States of America Contact Email E: salibaja@msu.edu Phone Number P: 2485152223",salibaja@msu.edu,salibaja@msu.edu,2485152223,,,,"{""instagram"": ""https://msu.campuslabs.cominstagram.com/bridges_msu"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msubridges/contact""}",https://msu.campuslabs.com/engage/organization/msubridges/contact,https://msu.campuslabs.cominstagram.com/bridges_msu,,,
12c1ba87-e5c6-41e2-bea9-89dbdabd57fd,Bengali Students Association,msubsa,https://msu.campuslabs.com/engage/organization/msubsa,"The purpose of the Bengali Student Association is to celebrate and promote Bengali culture, heritage, and language, foster a sense of community among Bengali students, and educate the broader campus community about the rich traditions and contributions of the Bengal region. Contact Information Address 1518 Snyder East Lansing, MI 48825 United States Contact Email E: chowd137@msu.edu Phone Number P: 5865637579",chowd137@msu.edu,chowd137@msu.edu,5865637579,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msubsa/contact""}",https://msu.campuslabs.com/engage/organization/msubsa/contact,,,,
a8b48def-6269-4f69-802e-dd369cdbc0d8,All-Girl Competitive Cheerleading Club,msucct,https://msu.campuslabs.com/engage/organization/msucct,Michigan State University's All-Girl Competitive Cheerleading Club Team is a student-led organization that participates in a collegiate style of cheerleading. Throughout the year we compete in both NCA and STUNT The Sport. We welcome intermediate to advanced talent and offer many opportunities for growth. It is a chance to meet new people and gain friendships and experiences that will last a lifetime. Contact Information Address Contact Email E: msucompetitivecheer@gmail.com,msucompetitivecheer@gmail.com,msucompetitivecheer@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/msuallgirlcheer/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://www.tiktok.com/@msuallgirlcheer""}",https://www.tiktok.com/@msuallgirlcheer,https://www.instagram.com/msuallgirlcheer/,,,
c13cfa12-7c5c-4a62-acb2-fddbbc1ba8b2,"Collegiate Farm Bureau, Michigan State University",msucfb,https://msu.campuslabs.com/engage/organization/msucfb,Contact Information Address Contact Email E: msucollegiatefarmbureau@gmail.com,msucollegiatefarmbureau@gmail.com,msucollegiatefarmbureau@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/michiganstate_cfb/"", ""facebook"": ""https://www.facebook.com/MSUCollegiateFarmBureau/"", ""twitter"": null, ""linkedin"": null, ""website"": ""http://www.msu.edu/msucfb/""}",http://www.msu.edu/msucfb/,https://www.instagram.com/michiganstate_cfb/,https://www.facebook.com/MSUCollegiateFarmBureau/,,
ffcdce4a-d3a7-4946-91fd-9be15d5e3a6e,China Friends,msuchinafriends,https://msu.campuslabs.com/engage/organization/msuchinafriends,"China Friends is a student organization at Michigan State University dedicated to supporting international students and scholars in their transition to American life. We offer a welcoming community and exciting events, including festival parties, badminton, ping pong, volleyball, basketball games, airport pickup, and cultural exchange opportunities. As a recognized student chapter of China Outreach Ministries (COM), a nonprofit organization based in Mechanicsburg, Pennsylvania, China Friends is committed to fulfilling COM's mission and promoting its message. By adhering to the terms of our agreement with COM, we have the right to use the China Friends brand and resources. Contact Information Address 1940 Pawnee trail Okemos, MI 48864 U.S Contact Email E: leeyadav@gmail.com Phone Number P: 4132306330",leeyadav@gmail.com,leeyadav@gmail.com,4132306330,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msuchinafriends/contact""}",https://msu.campuslabs.com/engage/organization/msuchinafriends/contact,,,,
41d4157d-8e73-4829-8d9d-472f9f7c2f01,Chinese Dance Association,msuchinesedanceassociation,https://msu.campuslabs.com/engage/organization/msuchinesedanceassociation,"We are committed to presenting the unique rhythm and charm of Oriental aesthetics in the global campus environment. Through dance, we not only inherit traditional culture, but also hope to share the charm of Chinese art with the world, so that every dance becomes an opportunity to communicate culture, perceive history, and touch beauty.",,,,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msuchinesedanceassociation/contact""}",https://msu.campuslabs.com/engage/organization/msuchinesedanceassociation/contact,,,,
eddde7c7-ae6a-4fba-976c-5e0b233232c1,College of Human Medicine Immunology Interest Group,msuchmiig,https://msu.campuslabs.com/engage/organization/msuchmiig,"The mission of the Immunology Student Interest Group is to provide medical students with opportunities to explore the diverse and evolving field of immunology. We aim to foster interest in both clinical and research aspects of immunologic diseases by promoting education, interdisciplinary collaboration, advocacy, and mentorship. Through seminars, case discussions, research exposure, and networking events, we will connect students with immunology professionals and expand awareness of the field's impact across specialties including allergy, rheumatology, infectious disease, oncology, and transplantation. Contact Information Address Contact Email E: immunomsuchm25@gmail.com Phone Number P: 7438909049",immunomsuchm25@gmail.com,immunomsuchm25@gmail.com,7438909049,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msuchmiig/contact""}",https://msu.campuslabs.com/engage/organization/msuchmiig/contact,,,,
249e5dde-4d41-444e-b53b-036010087400,CHM Pickleball Club,msuchmpickleball,https://msu.campuslabs.com/engage/organization/msuchmpickleball,"MSU CHM Pickleball is a fun and casual club for medical students in Grand Rapids to unwind, stay active, and connect through the game of pickleball. Whether you're a seasoned player or brand new to the sport, all are welcome to join. We host open play sessions, friendly tournaments, and pop-up games throughout the year. Come swing by, rally with classmates, and take a healthy break from the books! Contact Information Address 414 Benson Ave NE Grand Rapids , MI 48104 Grand Rapids Contact Email E: shahgune@msu.edu Phone Number P: 7347313707",shahgune@msu.edu,shahgune@msu.edu,7347313707,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msuchmpickleball/contact""}",https://msu.campuslabs.com/engage/organization/msuchmpickleball/contact,,,,
edf7705b-974e-4e99-81d4-8f5d2d641707,Circle K International,msucirclek,https://msu.campuslabs.com/engage/organization/msucirclek,Contact Information Address Contact Email E: RSO.circlek@msu.edu,RSO.circlek@msu.edu,RSO.circlek@msu.edu,,,,,"{""instagram"": ""https://www.instagram.com/msucirclek/?hl=en"", ""facebook"": null, ""twitter"": ""https://twitter.com/msucirclek"", ""linkedin"": null, ""website"": ""https://linktr.ee/msucirclek""}",https://linktr.ee/msucirclek,https://www.instagram.com/msucirclek/?hl=en,,https://twitter.com/msucirclek,
f66f122c-af9a-4959-b3c4-9038f2b6ba75,"Club Golf, MSU",msuclubgolf,https://msu.campuslabs.com/engage/organization/msuclubgolf,Contact Information Address United States Contact Email E: Msuclubgolf@gmail.com,Msuclubgolf@gmail.com,Msuclubgolf@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/msuclubgolf/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msuclubgolf/contact""}",https://msu.campuslabs.com/engage/organization/msuclubgolf/contact,https://www.instagram.com/msuclubgolf/,,,
3468a69f-364b-4a1f-97a0-9b790af623c5,Christians on Campus,msucoc,https://msu.campuslabs.com/engage/organization/msucoc,"The purpose of Christians on Campus is to help support and encourage fellow Christian students as vital companions, to provide spiritual nourishment and guidance for one another, to care for each other’s spiritual, emotional and physical health, and to spread the gospel concerning the Lord Jesus Christ on campus. It is our hope and expectation that through our fellowship, students and members could come to know the Word of God and to experience and enjoy Christ together for the accomplishment of God’s eternal purpose. Contact Information Address Contact Email E: msuchristiansoncampus@gmail.com",msuchristiansoncampus@gmail.com,msuchristiansoncampus@gmail.com,,,,,"{""instagram"": null, ""facebook"": ""https://www.facebook.com/msucoc/"", ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msucoc/contact""}",https://msu.campuslabs.com/engage/organization/msucoc/contact,,https://www.facebook.com/msucoc/,,
11c79f87-1c76-4cd0-9680-fb4ba422cf86,Black Law Student Association,msucolblsa,https://msu.campuslabs.com/engage/organization/msucolblsa,"The National Black Law Students Association (NBLSA), founded in 1968, is a national organization formed to articulate and promote the needs and goals of Black law students and effectuate change in the legal community. As the largest student run organization in the United States with over 6,000 members, NBLSA is also comprised of chapters or affiliates in six different countries including The Bahamas, Nigeria, and South Africa. Organized into six regions (Northeast, Mid-Atlantic, Southern, Midwest, Southwest, and Western Region), the organization has over 200 chapters among many of the nation's law schools. NBLSA encourages the development of talented, social conscious lawyers of tomorrow. Each year, the organization holds an annual convention to engage in legal activism and prepare new generations of Black lawyers to ""effectuate change."" Additionally, the Thurgood Marshall Moot Court, Constance Baker Motley Mock Trial, and Nelson Mandela International Negotiations Competitions are held during the Annual Convention. Contact Information Address 648 North Shaw Lane East Lansing, MI 48823 USA Contact Email E: Lockrid4@msu.edu",Lockrid4@msu.edu,Lockrid4@msu.edu,,,,,"{""instagram"": ""https://www.instagram.com/msublsa/"", ""facebook"": ""https://www.facebook.com/MSU.BLSA"", ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msucolblsa/contact""}",https://msu.campuslabs.com/engage/organization/msucolblsa/contact,https://www.instagram.com/msublsa/,https://www.facebook.com/MSU.BLSA,,
cfe9449c-618c-4685-8d53-347d37849ce4,COM American Physician Scientist Association,msucom-apsa,https://msu.campuslabs.com/engage/organization/msucom-apsa,"APSA aims to continues to bridge research and medicine in order to be at the forefront of future healthcare, through: 1. Engaging medical students with research. 2. Effectively communicating scientific knowledge to the community. 3. Staying informed on cutting edge medical techniques. Contact Information Address 965 WILSON ROAD EAST LANSING, MI 48824 United States Contact Email E: do.msu.apsa@gmail.com Phone Number P: 703-407-7023",do.msu.apsa@gmail.com,do.msu.apsa@gmail.com,703-407-7023,,,,"{""instagram"": ""https://www.instagram.com/apsa_msucom/?hl=en"", ""facebook"": ""https://www.facebook.com/groups/1235417376588363"", ""twitter"": ""https://twitter.com/@apsa_msucom"", ""linkedin"": ""https://msu.campuslabs.comwww.linkedin.com/in/msucom-apsa-020b04246"", ""website"": ""https://msu.campuslabs.com/engage/organization/msucom-apsa/contact""}",https://msu.campuslabs.com/engage/organization/msucom-apsa/contact,https://www.instagram.com/apsa_msucom/?hl=en,https://www.facebook.com/groups/1235417376588363,https://twitter.com/@apsa_msucom,https://msu.campuslabs.comwww.linkedin.com/in/msucom-apsa-020b04246
56d3935e-20b4-455d-8247-bde9636e5fbc,COM Class of 2028,msucom2028,https://msu.campuslabs.com/engage/organization/msucom2028,,,,,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msucom2028/contact""}",https://msu.campuslabs.com/engage/organization/msucom2028/contact,,,,
c38c1280-d909-4602-8bd7-2029e9a3de82,COM Anesthesiology Interest Group,msucomaig,https://msu.campuslabs.com/engage/organization/msucomaig,AIG works to build a network of students and physicians who share an interest in anesthesiology. Contact Information Address Contact Email E: msucomanesthesiology@gmail.com,msucomanesthesiology@gmail.com,msucomanesthesiology@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/msucom_aig/"", ""facebook"": ""https://www.facebook.com/groups/msucomanesthesiologyinterestgroup"", ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msucomaig/contact""}",https://msu.campuslabs.com/engage/organization/msucomaig/contact,https://www.instagram.com/msucom_aig/,https://www.facebook.com/groups/msucomanesthesiologyinterestgroup,,
757e0fd8-eb15-4979-9785-00dddc55ac38,COM Asian Pacific American Medical Student Association,msucomapamsa,https://msu.campuslabs.com/engage/organization/msucomapamsa,"The Asian Pacific American Medical Students Association (APAMSA) at MSU College of Osteopathic Medicine brings together diverse medical students to engage with Asian American and Pacific Islander (AAPI) identity. Our projects include social events, educational talks, and community service. Our organization values community-building, advocacy, and education. We strive to collaborate with colleagues, patients, and community. Contact Information Address Contact Email E: apamsa.msucom@gmail.com",apamsa.msucom@gmail.com,apamsa.msucom@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/msucom.apamsa/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://linktr.ee/msucom.apamsa1""}",https://linktr.ee/msucom.apamsa1,https://www.instagram.com/msucom.apamsa/,,,
e0e62cb1-b9d8-4413-894d-33ef791afb2e,COM Emergency Medicine Club,msucomemc,https://msu.campuslabs.com/engage/organization/msucomemc,Emergency Medicine Interest Group for Medical Students at MSU College of Osteopathic Medicine. Contact Information Address Contact Email E: emc.msu.com@gmail.com,emc.msu.com@gmail.com,emc.msu.com@gmail.com,,,,,"{""instagram"": ""https://msu.campuslabs.comwww.instagram.com/msucom.emc"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msucomemc/contact""}",https://msu.campuslabs.com/engage/organization/msucomemc/contact,https://msu.campuslabs.comwww.instagram.com/msucom.emc,,,
d99ae5e3-7517-47b7-8567-ecf52679bd15,COM Public Health Association,msucompha,https://msu.campuslabs.com/engage/organization/msucompha,"Mission Statement: The MSUCOM Public Health Association aims to foster relationships through community engagement , create volunteer opportunities to work with communities on public health projects, promote and provide opportunities for public health education both for students and community members, and advocate for health equity at the individual, community, systematic, and policy levels. Vision Statement: MSUCOM Public Health Association will work to supplement the traditional medical student experience with public health education, experiences, and resources that may then be applied to their future roles as physicians in an effort to work toward promoting the health of patients as it exists in and out of standard clinical environments. Contact Information Address 965 Wilson Road, Room C101 East Lansing, MI 48824 United States of America Contact Email E: msucompublichealth@gmail.com",msucompublichealth@gmail.com,msucompublichealth@gmail.com,,,,,"{""instagram"": ""https://instagram.com/msucom_pha?igshid=6yfxkh2piwa6"", ""facebook"": ""https://www.facebook.com/groups/251120309228160/"", ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msucompha/contact""}",https://msu.campuslabs.com/engage/organization/msucompha/contact,https://instagram.com/msucom_pha?igshid=6yfxkh2piwa6,https://www.facebook.com/groups/251120309228160/,,
369b0e57-e9de-4eae-b339-37006af1f6a2,COM Radiology and Medical Imaging Interest Group,msucomrig,https://msu.campuslabs.com/engage/organization/msucomrig,"Radiologists and medical imaging are vital to the practice of medicine. Radiology as a field employs unique technologies that enhance diagnosis and cutting-edge techniques that reduce patient harm. Osteopathic Radiologists provide essential access to marginalized and rural patient populations, and Radiology interest groups are well documented to increase interest and improve perceptions. 1,2 The field has several challenges to practice and recruitment that the group can address, including a looming shortage of practitioners and common and harmful myths about the field. 3,4 In addition, the group can host important image-oriented medical education workshops that are useful to students interested in a variety of fields including primary care and surgical specialties, as there are few practitioners that will not order imaging or interact with a radiologist. Finally, Michigan State hosts a robust imaging research community, and this interest group can provide an essential link for getting interested students into the laboratory. The primary mission of this group is to provide a place for exposure, mentorship, and experiential learning for students interested in the fields of Diagnostic Radiology (DR), Interventional Radiology (IR), Radiologic Oncology, and other medical imaging fields. A secondary mission is to provide opportunities for students interested in other fields to learn about medical imaging concepts related to their own field of interest. Osteopathic physicians are the fastest growing portion of medical professionals, with 25% of medical students enrolling at osteopathic medical schools. Osteopathic radiologists provide crucial access to rural and marginalized communities. 1 These are communities that, many times, lack the facilities, equipment, and staff to provide adequate radiologic care. This leaves the populations predominantly served by osteopathic clinicians without timely access to care. Many times, forcing patients to travel hours from home to receive care elsewhere. This is a major opportunity missed by the rural osteopathic physician. By encouraging young osteopathic hopefuls to engage in radiology and inspiring them to pursue this specialty we can bridge a gap for these communities. We can embrace the spirit of those most served by osteopaths by allowing them to receive all care within their own communities. We can comfort the mind by providing them access to radiology services from their trusted osteopathic rural physicians. Radiological technology has steadily evolved to allow diagnosis and treatment while remaining minimally invasive. Otherwise, concealed pathologies can be seen and treated using imaging techniques that allow us to glimpse inside the body without opening the body to the elements of a surgical suite. With this evolution of minimally invasive practice, there has also been a growth in the demand for more outpatient and minimally invasive ways to heal. Radiology has been the centerpiece of this advancement and will remain at the forefront of the evolution of medical treatment. Here at MSU, we are fortunate to be at an emerging center for imaging research. It is our hope that this group will serve as a conduit for interested students to receive world-class training in imaging research should that be their ambition. Key to enticing the young osteopathic student into the field of radiology is through early exposure and education. The Radiology and Medical Imaging Interest Group aims to serve this cause. Our purpose will be to excite and share our love for the field of radiology with our peers and future Osteopathic Physicians. Through workshops, symposiums, and educational sessions, we will instill the importance of radiology and inspire with the advancements and evolution in patient care that is provided by the field. Currently, this major aspect of medicine is not adequately represented by the organizations that are offered at MSUCOM. This is something that was immediately noticed by the four of us and has prompted us to ensure that future hopeful Osteopathic medical students can have their interests nourished. It is further our hope to expose the possibilities of radiology to others who would not have otherwise known what radiology is able to accomplish. We hope that our organization can push more students to become osteopathic radiologists who can provide timely, adequate, and accessible radiologic medical care to the rural and marginalized communities we hold dear. References: Santavicca S, Willis MH, Friedberg EB, Hughes DR, Duszak R Jr. Osteopathic Versus Allopathic Radiologist Workforce Characteristics: A Medicare Administrative and Claims Data Analysis. J Am Coll Radiol. 2022 Sep;19(9):997-1005. doi: 10.1016/j.jacr.2022.06.004. Epub 2022 Aug 2. PMID: 35931137. Dobson JL, Fenwick A, Linehan V, Hartery A. Radiology Interest Groups: A Recipe for Success. Can Assoc Radiol J. 2021 Aug;72(3):343-351. doi: 10.1177/0846537119899551. Epub 2020 Feb 19. PMID: 32070110. Henderson, Mary. “Radiology Facing a Global Shortage: Specialty affected by COVID-19, aging population and demand for imaging” Radiological Society of North America. May 10, 2022. https://www.rsna.org/news/2022/may/Global-Radiologist-Shortage Pesapane F, Tantrige P, Patella F, Biondetti P, Nicosia L, Ianniello A, Rossi UG, Carrafiello G, Ierardi AM. Myths and facts about artificial intelligence: why machine- and deep-learning will not replace interventional radiologists. Med Oncol. 2020 Apr 3;37(5):40. doi: 10.1007/s12032-020-01368-8. PMID: 32246300. Contact Information Address 965 Wilson Rd East Lansing, MI 48824 United States of America Contact Email E: msucomrig@gmail.com",msucomrig@gmail.com,msucomrig@gmail.com,997-1005,,,,"{""instagram"": ""https://www.instagram.com/?next=%2F"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://www.rsna.org/news/2022/may/Global-Radiologist-Shortage""}",https://www.rsna.org/news/2022/may/Global-Radiologist-Shortage,https://www.instagram.com/?next=%2F,,,
a1b681c9-8c32-47f3-a77c-73e7b728a208,COM South Asian Medical Student Association,msucomsamsa,https://msu.campuslabs.com/engage/organization/msucomsamsa,"SAMSA is an organization that aims to unify South Asian medical students across the United States. South Asians are considered a minority group but make up a large portion of the healthcare field. As a chapter, we hope to provide South Asian identifying students at Michigan State University College of Osteopathic Medicine a space in which to increase interest in and raise awareness of healthcare issues affecting South Asian communities both locally and nationally. All MSUCOM students who are interested in learning about South Asian culture through a medical lens are welcome to join. Contact Information Address 939 Fee Rd East Lansing, MI 48824 USA Contact Email E: msucomsamsa@gmail.com Phone Number P: 2483854345",msucomsamsa@gmail.com,msucomsamsa@gmail.com,2483854345,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/msucomsamsa/contact""}",https://msu.campuslabs.com/engage/organization/msucomsamsa/contact,,,,
41dabb4f-5d7a-4d89-a0f0-19661175f542,COM Student Government Association,msucomsga,https://msu.campuslabs.com/engage/organization/msucomsga,"The objective of the MSU College of Osteopathic Medicine Student Government Association (SGA) is to unite the student body toward common educational, professional, and social goals: To serve as a liaison between the student body and administration. To promote the art and science of osteopathic medicine. To uphold the standards of academic honesty and integrity within the osteopathic profession. To facilitate cooperation and communication among MSU College of Osteopathic Medicine organizations. To represent all MSU College of Osteopathic Medicine students at the national level of the Council of Student Government Presidents and through the American Osteopathic Association. Contact Information Address 965 Wilson Rd East Lansing, MI 48824 United States Contact Email E: msucom.sga@gmail.com Phone Number P: 517-353-5470",msucom.sga@gmail.com,msucom.sga@gmail.com,517-353-5470,,,,"{""instagram"": ""https://www.instagram.com/msucomsga/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://www.youtube.com/channel/UCscPEb24gM9so0AiWqHSJUg""}",https://www.youtube.com/channel/UCscPEb24gM9so0AiWqHSJUg,https://www.instagram.com/msucomsga/,,,
bccecb1d-be5b-4756-b8c0-3b7e1afe0e3e,COM Student National Medical Association,msucomsnma,https://msu.campuslabs.com/engage/organization/msucomsnma,"SNMA is committed to supporting current and future underrepresented minority medical students, addressing the needs of underserved communities, and increasing the number of clinically excellent, culturally competent and socially conscious physicians. Contact Information Address 965 Wilson Road East Lansing, MI 48823 United States Contact Email E: snmamsucom@gmail.com",snmamsucom@gmail.com,snmamsucom@gmail.com,,,,,"{""instagram"": ""https://msu.campuslabs.comwww.instagram.com/MSUCOMSNMA"", ""facebook"": ""http://www.facebook.com/MSUCOMSNMA"", ""twitter"": null, ""linkedin"": null, ""website"": ""http://SNMA.org""}",http://SNMA.org,https://msu.campuslabs.comwww.instagram.com/MSUCOMSNMA,http://www.facebook.com/MSUCOMSNMA,,
